% MTEX ODF
% crystal symmetry: "m-3m"
% specimen symmetry: "1"
% phi1    Phi     phi2    value
5.00000 80.00000 70.00000 0.73891
10.00000 80.00000 70.00000 0.84113
15.00000 80.00000 70.00000 0.97451
20.00000 80.00000 70.00000 1.17840
25.00000 80.00000 70.00000 1.42499
30.00000 80.00000 70.00000 1.65302
35.00000 80.00000 70.00000 1.86298
40.00000 80.00000 70.00000 2.06898
45.00000 80.00000 70.00000 2.13676
50.00000 80.00000 70.00000 2.04888
55.00000 80.00000 70.00000 1.80085
60.00000 80.00000 70.00000 1.46863
65.00000 80.00000 70.00000 1.22024
70.00000 80.00000 70.00000 1.03823
75.00000 80.00000 70.00000 0.88595
80.00000 80.00000 70.00000 0.77560
85.00000 80.00000 70.00000 0.70478
90.00000 80.00000 70.00000 0.63694
95.00000 80.00000 70.00000 0.54313
100.00000 80.00000 70.00000 0.43836
105.00000 80.00000 70.00000 0.35910
110.00000 80.00000 70.00000 0.31788
115.00000 80.00000 70.00000 0.30142
120.00000 80.00000 70.00000 0.29672
125.00000 80.00000 70.00000 0.29898
130.00000 80.00000 70.00000 0.30685
135.00000 80.00000 70.00000 0.31615
140.00000 80.00000 70.00000 0.31820
145.00000 80.00000 70.00000 0.31403
150.00000 80.00000 70.00000 0.31689
155.00000 80.00000 70.00000 0.33275
160.00000 80.00000 70.00000 0.35566
165.00000 80.00000 70.00000 0.38597
170.00000 80.00000 70.00000 0.44221
175.00000 80.00000 70.00000 0.54986
180.00000 80.00000 70.00000 0.70522
185.00000 80.00000 70.00000 0.86715
190.00000 80.00000 70.00000 1.01946
195.00000 80.00000 70.00000 1.20201
200.00000 80.00000 70.00000 1.45097
205.00000 80.00000 70.00000 1.76094
210.00000 80.00000 70.00000 2.10330
215.00000 80.00000 70.00000 2.45512
220.00000 80.00000 70.00000 2.72975
225.00000 80.00000 70.00000 2.71167
230.00000 80.00000 70.00000 2.45605
235.00000 80.00000 70.00000 2.05288
240.00000 80.00000 70.00000 1.61541
245.00000 80.00000 70.00000 1.27185
250.00000 80.00000 70.00000 0.99984
255.00000 80.00000 70.00000 0.77781
260.00000 80.00000 70.00000 0.62157
265.00000 80.00000 70.00000 0.53319
270.00000 80.00000 70.00000 0.47901
275.00000 80.00000 70.00000 0.42753
280.00000 80.00000 70.00000 0.37606
285.00000 80.00000 70.00000 0.33872
290.00000 80.00000 70.00000 0.32092
295.00000 80.00000 70.00000 0.31609
300.00000 80.00000 70.00000 0.31812
305.00000 80.00000 70.00000 0.32726
310.00000 80.00000 70.00000 0.34487
315.00000 80.00000 70.00000 0.36367
320.00000 80.00000 70.00000 0.36799
325.00000 80.00000 70.00000 0.35946
330.00000 80.00000 70.00000 0.35625
335.00000 80.00000 70.00000 0.36172
340.00000 80.00000 70.00000 0.36964
345.00000 80.00000 70.00000 0.38308
350.00000 80.00000 70.00000 0.42064
355.00000 80.00000 70.00000 0.50156
0.00000 85.00000 70.00000 0.62200
5.00000 85.00000 70.00000 0.66624
10.00000 85.00000 70.00000 0.68764
15.00000 85.00000 70.00000 0.73441
20.00000 85.00000 70.00000 0.83851
25.00000 85.00000 70.00000 0.97018
30.00000 85.00000 70.00000 1.07666
35.00000 85.00000 70.00000 1.16519
40.00000 85.00000 70.00000 1.26973
45.00000 85.00000 70.00000 1.31671
50.00000 85.00000 70.00000 1.22390
55.00000 85.00000 70.00000 1.03489
60.00000 85.00000 70.00000 0.86374
65.00000 85.00000 70.00000 0.77014
70.00000 85.00000 70.00000 0.72570
75.00000 85.00000 70.00000 0.69903
80.00000 85.00000 70.00000 0.69122
85.00000 85.00000 70.00000 0.69943
90.00000 85.00000 70.00000 0.68194
95.00000 85.00000 70.00000 0.60609
100.00000 85.00000 70.00000 0.49952
105.00000 85.00000 70.00000 0.41375
110.00000 85.00000 70.00000 0.36824
115.00000 85.00000 70.00000 0.35093
120.00000 85.00000 70.00000 0.34749
125.00000 85.00000 70.00000 0.35459
130.00000 85.00000 70.00000 0.37377
135.00000 85.00000 70.00000 0.39583
140.00000 85.00000 70.00000 0.40023
145.00000 85.00000 70.00000 0.38669
150.00000 85.00000 70.00000 0.38271
155.00000 85.00000 70.00000 0.40046
160.00000 85.00000 70.00000 0.42780
165.00000 85.00000 70.00000 0.45828
170.00000 85.00000 70.00000 0.51250
175.00000 85.00000 70.00000 0.61998
180.00000 85.00000 70.00000 0.77369
185.00000 85.00000 70.00000 0.92405
190.00000 85.00000 70.00000 1.04514
195.00000 85.00000 70.00000 1.16754
200.00000 85.00000 70.00000 1.31836
205.00000 85.00000 70.00000 1.48684
210.00000 85.00000 70.00000 1.64555
215.00000 85.00000 70.00000 1.79249
220.00000 85.00000 70.00000 1.85101
225.00000 85.00000 70.00000 1.68281
230.00000 85.00000 70.00000 1.47282
235.00000 85.00000 70.00000 1.23101
240.00000 85.00000 70.00000 0.98173
245.00000 85.00000 70.00000 0.81573
250.00000 85.00000 70.00000 0.70352
255.00000 85.00000 70.00000 0.61194
260.00000 85.00000 70.00000 0.54612
265.00000 85.00000 70.00000 0.51637
270.00000 85.00000 70.00000 0.50180
275.00000 85.00000 70.00000 0.47252
280.00000 85.00000 70.00000 0.43092
285.00000 85.00000 70.00000 0.40138
290.00000 85.00000 70.00000 0.39460
295.00000 85.00000 70.00000 0.40334
300.00000 85.00000 70.00000 0.42152
305.00000 85.00000 70.00000 0.45471
310.00000 85.00000 70.00000 0.50857
315.00000 85.00000 70.00000 0.56153
320.00000 85.00000 70.00000 0.57354
325.00000 85.00000 70.00000 0.55293
330.00000 85.00000 70.00000 0.53913
335.00000 85.00000 70.00000 0.53378
340.00000 85.00000 70.00000 0.52006
345.00000 85.00000 70.00000 0.50323
350.00000 85.00000 70.00000 0.51005
355.00000 85.00000 70.00000 0.55643
0.00000 90.00000 70.00000 0.64937
5.00000 90.00000 70.00000 0.60221
10.00000 90.00000 70.00000 0.54241
15.00000 90.00000 70.00000 0.51523
20.00000 90.00000 70.00000 0.53723
25.00000 90.00000 70.00000 0.58374
30.00000 90.00000 70.00000 0.62028
35.00000 90.00000 70.00000 0.64831
40.00000 90.00000 70.00000 0.68743
45.00000 90.00000 70.00000 0.70446
50.00000 90.00000 70.00000 0.65363
55.00000 90.00000 70.00000 0.56633
60.00000 90.00000 70.00000 0.50454
65.00000 90.00000 70.00000 0.48884
70.00000 90.00000 70.00000 0.50704
75.00000 90.00000 70.00000 0.54494
80.00000 90.00000 70.00000 0.60059
85.00000 90.00000 70.00000 0.66754
90.00000 90.00000 70.00000 0.70216
95.00000 90.00000 70.00000 0.66346
100.00000 90.00000 70.00000 0.58024
105.00000 90.00000 70.00000 0.51229
110.00000 90.00000 70.00000 0.48366
115.00000 90.00000 70.00000 0.48359
120.00000 90.00000 70.00000 0.49720
125.00000 90.00000 70.00000 0.52557
130.00000 90.00000 70.00000 0.57760
135.00000 90.00000 70.00000 0.63462
140.00000 90.00000 70.00000 0.64707
145.00000 90.00000 70.00000 0.60932
150.00000 90.00000 70.00000 0.57481
155.00000 90.00000 70.00000 0.57194
160.00000 90.00000 70.00000 0.58201
165.00000 90.00000 70.00000 0.58476
170.00000 90.00000 70.00000 0.59548
175.00000 90.00000 70.00000 0.64126
180.00000 90.00000 70.00000 0.71642
185.00000 90.00000 70.00000 0.78351
190.00000 90.00000 70.00000 0.82649
195.00000 90.00000 70.00000 0.86906
200.00000 90.00000 70.00000 0.92909
205.00000 90.00000 70.00000 0.99096
210.00000 90.00000 70.00000 1.03332
215.00000 90.00000 70.00000 1.06603
220.00000 90.00000 70.00000 1.05976
225.00000 90.00000 70.00000 0.94719
230.00000 90.00000 70.00000 0.82308
235.00000 90.00000 70.00000 0.69405
240.00000 90.00000 70.00000 0.57948
245.00000 90.00000 70.00000 0.51899
250.00000 90.00000 70.00000 0.49286
255.00000 90.00000 70.00000 0.47827
260.00000 90.00000 70.00000 0.47462
265.00000 90.00000 70.00000 0.49125
270.00000 90.00000 70.00000 0.51681
275.00000 90.00000 70.00000 0.52373
280.00000 90.00000 70.00000 0.51231
285.00000 90.00000 70.00000 0.51412
290.00000 90.00000 70.00000 0.54813
295.00000 90.00000 70.00000 0.60805
300.00000 90.00000 70.00000 0.68511
305.00000 90.00000 70.00000 0.78996
310.00000 90.00000 70.00000 0.93139
315.00000 90.00000 70.00000 1.05443
320.00000 90.00000 70.00000 1.07651
325.00000 90.00000 70.00000 1.02430
330.00000 90.00000 70.00000 0.97505
335.00000 90.00000 70.00000 0.92916
340.00000 90.00000 70.00000 0.85491
345.00000 90.00000 70.00000 0.76057
350.00000 90.00000 70.00000 0.69210
355.00000 90.00000 70.00000 0.66728
0.00000 0.00000 75.00000 0.38361
5.00000 0.00000 75.00000 0.38832
10.00000 0.00000 75.00000 0.39978
15.00000 0.00000 75.00000 0.40177
20.00000 0.00000 75.00000 0.38220
25.00000 0.00000 75.00000 0.35700
30.00000 0.00000 75.00000 0.35101
35.00000 0.00000 75.00000 0.37178
40.00000 0.00000 75.00000 0.40854
45.00000 0.00000 75.00000 0.44692
50.00000 0.00000 75.00000 0.49143
55.00000 0.00000 75.00000 0.54557
60.00000 0.00000 75.00000 0.57547
65.00000 0.00000 75.00000 0.54641
70.00000 0.00000 75.00000 0.47081
75.00000 0.00000 75.00000 0.41292
80.00000 0.00000 75.00000 0.39105
85.00000 0.00000 75.00000 0.38546
90.00000 0.00000 75.00000 0.38361
95.00000 0.00000 75.00000 0.38832
100.00000 0.00000 75.00000 0.39978
105.00000 0.00000 75.00000 0.40177
110.00000 0.00000 75.00000 0.38220
115.00000 0.00000 75.00000 0.35700
120.00000 0.00000 75.00000 0.35101
125.00000 0.00000 75.00000 0.37178
130.00000 0.00000 75.00000 0.40854
135.00000 0.00000 75.00000 0.44692
140.00000 0.00000 75.00000 0.49143
145.00000 0.00000 75.00000 0.54557
150.00000 0.00000 75.00000 0.57547
155.00000 0.00000 75.00000 0.54641
160.00000 0.00000 75.00000 0.47081
165.00000 0.00000 75.00000 0.41292
170.00000 0.00000 75.00000 0.39105
175.00000 0.00000 75.00000 0.38546
180.00000 0.00000 75.00000 0.38361
185.00000 0.00000 75.00000 0.38832
190.00000 0.00000 75.00000 0.39978
195.00000 0.00000 75.00000 0.40177
200.00000 0.00000 75.00000 0.38220
205.00000 0.00000 75.00000 0.35700
210.00000 0.00000 75.00000 0.35101
215.00000 0.00000 75.00000 0.37178
220.00000 0.00000 75.00000 0.40854
225.00000 0.00000 75.00000 0.44692
230.00000 0.00000 75.00000 0.49143
235.00000 0.00000 75.00000 0.54557
240.00000 0.00000 75.00000 0.57547
245.00000 0.00000 75.00000 0.54641
250.00000 0.00000 75.00000 0.47081
255.00000 0.00000 75.00000 0.41292
260.00000 0.00000 75.00000 0.39105
265.00000 0.00000 75.00000 0.38546
270.00000 0.00000 75.00000 0.38361
275.00000 0.00000 75.00000 0.38832
280.00000 0.00000 75.00000 0.39978
285.00000 0.00000 75.00000 0.40177
290.00000 0.00000 75.00000 0.38220
295.00000 0.00000 75.00000 0.35700
300.00000 0.00000 75.00000 0.35101
305.00000 0.00000 75.00000 0.37178
310.00000 0.00000 75.00000 0.40854
315.00000 0.00000 75.00000 0.44692
320.00000 0.00000 75.00000 0.49143
325.00000 0.00000 75.00000 0.54557
330.00000 0.00000 75.00000 0.57547
335.00000 0.00000 75.00000 0.54641
340.00000 0.00000 75.00000 0.47081
345.00000 0.00000 75.00000 0.41292
350.00000 0.00000 75.00000 0.39105
355.00000 0.00000 75.00000 0.38546
0.00000 5.00000 75.00000 0.50207
5.00000 5.00000 75.00000 0.51682
10.00000 5.00000 75.00000 0.53220
15.00000 5.00000 75.00000 0.52640
20.00000 5.00000 75.00000 0.48701
25.00000 5.00000 75.00000 0.43926
30.00000 5.00000 75.00000 0.41654
35.00000 5.00000 75.00000 0.42547
40.00000 5.00000 75.00000 0.45116
45.00000 5.00000 75.00000 0.47942
50.00000 5.00000 75.00000 0.51694
55.00000 5.00000 75.00000 0.56975
60.00000 5.00000 75.00000 0.59826
65.00000 5.00000 75.00000 0.55700
70.00000 5.00000 75.00000 0.47808
75.00000 5.00000 75.00000 0.42346
80.00000 5.00000 75.00000 0.40199
85.00000 5.00000 75.00000 0.39358
90.00000 5.00000 75.00000 0.38643
95.00000 5.00000 75.00000 0.38318
100.00000 5.00000 75.00000 0.38574
105.00000 5.00000 75.00000 0.38359
110.00000 5.00000 75.00000 0.36824
115.00000 5.00000 75.00000 0.35029
120.00000 5.00000 75.00000 0.34816
125.00000 5.00000 75.00000 0.36885
130.00000 5.00000 75.00000 0.40552
135.00000 5.00000 75.00000 0.44785
140.00000 5.00000 75.00000 0.49824
145.00000 5.00000 75.00000 0.54683
150.00000 5.00000 75.00000 0.56500
155.00000 5.00000 75.00000 0.55155
160.00000 5.00000 75.00000 0.48638
165.00000 5.00000 75.00000 0.42325
170.00000 5.00000 75.00000 0.39384
175.00000 5.00000 75.00000 0.38219
180.00000 5.00000 75.00000 0.37635
185.00000 5.00000 75.00000 0.37882
190.00000 5.00000 75.00000 0.39040
195.00000 5.00000 75.00000 0.39598
200.00000 5.00000 75.00000 0.38067
205.00000 5.00000 75.00000 0.35541
210.00000 5.00000 75.00000 0.34385
215.00000 5.00000 75.00000 0.35560
220.00000 5.00000 75.00000 0.38355
225.00000 5.00000 75.00000 0.41606
230.00000 5.00000 75.00000 0.45380
235.00000 5.00000 75.00000 0.49067
240.00000 5.00000 75.00000 0.50700
245.00000 5.00000 75.00000 0.49475
250.00000 5.00000 75.00000 0.43912
255.00000 5.00000 75.00000 0.39050
260.00000 5.00000 75.00000 0.37234
265.00000 5.00000 75.00000 0.37023
270.00000 5.00000 75.00000 0.37559
275.00000 5.00000 75.00000 0.39296
280.00000 5.00000 75.00000 0.42221
285.00000 5.00000 75.00000 0.44265
290.00000 5.00000 75.00000 0.43435
295.00000 5.00000 75.00000 0.41231
300.00000 5.00000 75.00000 0.40889
305.00000 5.00000 75.00000 0.43616
310.00000 5.00000 75.00000 0.48110
315.00000 5.00000 75.00000 0.52671
320.00000 5.00000 75.00000 0.57881
325.00000 5.00000 75.00000 0.64021
330.00000 5.00000 75.00000 0.67174
335.00000 5.00000 75.00000 0.63815
340.00000 5.00000 75.00000 0.55609
345.00000 5.00000 75.00000 0.49742
350.00000 5.00000 75.00000 0.48296
355.00000 5.00000 75.00000 0.49054
0.00000 10.00000 75.00000 0.65109
5.00000 10.00000 75.00000 0.66176
10.00000 10.00000 75.00000 0.67122
15.00000 10.00000 75.00000 0.65669
20.00000 10.00000 75.00000 0.60194
25.00000 10.00000 75.00000 0.53208
30.00000 10.00000 75.00000 0.48569
35.00000 10.00000 75.00000 0.47246
40.00000 10.00000 75.00000 0.47832
45.00000 10.00000 75.00000 0.49172
50.00000 10.00000 75.00000 0.51832
55.00000 10.00000 75.00000 0.55967
60.00000 10.00000 75.00000 0.57946
65.00000 10.00000 75.00000 0.54044
70.00000 10.00000 75.00000 0.47470
75.00000 10.00000 75.00000 0.43163
80.00000 10.00000 75.00000 0.41320
85.00000 10.00000 75.00000 0.40194
90.00000 10.00000 75.00000 0.39047
95.00000 10.00000 75.00000 0.38537
100.00000 10.00000 75.00000 0.39159
105.00000 10.00000 75.00000 0.39908
110.00000 10.00000 75.00000 0.39605
115.00000 10.00000 75.00000 0.38928
120.00000 10.00000 75.00000 0.39727
125.00000 10.00000 75.00000 0.42832
130.00000 10.00000 75.00000 0.47614
135.00000 10.00000 75.00000 0.53289
140.00000 10.00000 75.00000 0.60479
145.00000 10.00000 75.00000 0.68308
150.00000 10.00000 75.00000 0.72200
155.00000 10.00000 75.00000 0.69775
160.00000 10.00000 75.00000 0.60940
165.00000 10.00000 75.00000 0.52875
170.00000 10.00000 75.00000 0.49229
175.00000 10.00000 75.00000 0.48249
180.00000 10.00000 75.00000 0.48284
185.00000 10.00000 75.00000 0.49370
190.00000 10.00000 75.00000 0.51417
195.00000 10.00000 75.00000 0.52003
200.00000 10.00000 75.00000 0.48699
205.00000 10.00000 75.00000 0.43062
210.00000 10.00000 75.00000 0.38791
215.00000 10.00000 75.00000 0.37420
220.00000 10.00000 75.00000 0.38160
225.00000 10.00000 75.00000 0.39899
230.00000 10.00000 75.00000 0.42476
235.00000 10.00000 75.00000 0.45227
240.00000 10.00000 75.00000 0.46452
245.00000 10.00000 75.00000 0.45135
250.00000 10.00000 75.00000 0.40695
255.00000 10.00000 75.00000 0.37081
260.00000 10.00000 75.00000 0.35895
265.00000 10.00000 75.00000 0.36110
270.00000 10.00000 75.00000 0.37349
275.00000 10.00000 75.00000 0.40408
280.00000 10.00000 75.00000 0.45645
285.00000 10.00000 75.00000 0.50995
290.00000 10.00000 75.00000 0.53459
295.00000 10.00000 75.00000 0.53449
300.00000 10.00000 75.00000 0.54510
305.00000 10.00000 75.00000 0.58813
310.00000 10.00000 75.00000 0.65398
315.00000 10.00000 75.00000 0.72341
320.00000 10.00000 75.00000 0.79852
325.00000 10.00000 75.00000 0.85264
330.00000 10.00000 75.00000 0.84636
335.00000 10.00000 75.00000 0.81983
340.00000 10.00000 75.00000 0.73438
345.00000 10.00000 75.00000 0.65627
350.00000 10.00000 75.00000 0.63275
355.00000 10.00000 75.00000 0.63990
0.00000 15.00000 75.00000 0.68396
5.00000 15.00000 75.00000 0.66369
10.00000 15.00000 75.00000 0.65639
15.00000 15.00000 75.00000 0.64038
20.00000 15.00000 75.00000 0.59186
25.00000 15.00000 75.00000 0.52579
30.00000 15.00000 75.00000 0.47705
35.00000 15.00000 75.00000 0.45741
40.00000 15.00000 75.00000 0.45654
45.00000 15.00000 75.00000 0.46572
50.00000 15.00000 75.00000 0.48988
55.00000 15.00000 75.00000 0.52906
60.00000 15.00000 75.00000 0.55238
65.00000 15.00000 75.00000 0.52824
70.00000 15.00000 75.00000 0.48262
75.00000 15.00000 75.00000 0.45435
80.00000 15.00000 75.00000 0.44125
85.00000 15.00000 75.00000 0.42721
90.00000 15.00000 75.00000 0.41233
95.00000 15.00000 75.00000 0.41209
100.00000 15.00000 75.00000 0.43498
105.00000 15.00000 75.00000 0.46473
110.00000 15.00000 75.00000 0.47871
115.00000 15.00000 75.00000 0.48368
120.00000 15.00000 75.00000 0.50928
125.00000 15.00000 75.00000 0.56752
130.00000 15.00000 75.00000 0.64258
135.00000 15.00000 75.00000 0.71928
140.00000 15.00000 75.00000 0.81268
145.00000 15.00000 75.00000 0.92770
150.00000 15.00000 75.00000 0.99189
155.00000 15.00000 75.00000 0.93300
160.00000 15.00000 75.00000 0.79536
165.00000 15.00000 75.00000 0.68613
170.00000 15.00000 75.00000 0.63897
175.00000 15.00000 75.00000 0.62818
180.00000 15.00000 75.00000 0.63070
185.00000 15.00000 75.00000 0.64707
190.00000 15.00000 75.00000 0.67258
195.00000 15.00000 75.00000 0.66853
200.00000 15.00000 75.00000 0.60310
205.00000 15.00000 75.00000 0.50425
210.00000 15.00000 75.00000 0.42568
215.00000 15.00000 75.00000 0.38677
220.00000 15.00000 75.00000 0.37571
225.00000 15.00000 75.00000 0.37885
230.00000 15.00000 75.00000 0.39349
235.00000 15.00000 75.00000 0.41700
240.00000 15.00000 75.00000 0.43162
245.00000 15.00000 75.00000 0.41726
250.00000 15.00000 75.00000 0.38328
255.00000 15.00000 75.00000 0.36204
260.00000 15.00000 75.00000 0.36107
265.00000 15.00000 75.00000 0.37080
270.00000 15.00000 75.00000 0.38990
275.00000 15.00000 75.00000 0.43311
280.00000 15.00000 75.00000 0.51311
285.00000 15.00000 75.00000 0.61257
290.00000 15.00000 75.00000 0.69084
295.00000 15.00000 75.00000 0.73783
300.00000 15.00000 75.00000 0.78492
305.00000 15.00000 75.00000 0.85960
310.00000 15.00000 75.00000 0.95921
315.00000 15.00000 75.00000 1.06523
320.00000 15.00000 75.00000 1.17567
325.00000 15.00000 75.00000 1.22445
330.00000 15.00000 75.00000 1.14647
335.00000 15.00000 75.00000 1.07299
340.00000 15.00000 75.00000 0.94498
345.00000 15.00000 75.00000 0.81278
350.00000 15.00000 75.00000 0.74419
355.00000 15.00000 75.00000 0.71104
0.00000 20.00000 75.00000 0.61283
5.00000 20.00000 75.00000 0.55442
10.00000 20.00000 75.00000 0.52966
15.00000 20.00000 75.00000 0.51280
20.00000 20.00000 75.00000 0.47763
25.00000 20.00000 75.00000 0.43304
30.00000 20.00000 75.00000 0.40399
35.00000 20.00000 75.00000 0.39775
40.00000 20.00000 75.00000 0.40564
45.00000 20.00000 75.00000 0.42277
50.00000 20.00000 75.00000 0.45574
55.00000 20.00000 75.00000 0.50690
60.00000 20.00000 75.00000 0.54923
65.00000 20.00000 75.00000 0.54877
70.00000 20.00000 75.00000 0.52534
75.00000 20.00000 75.00000 0.51312
80.00000 20.00000 75.00000 0.50714
85.00000 20.00000 75.00000 0.49303
90.00000 20.00000 75.00000 0.47977
95.00000 20.00000 75.00000 0.49334
100.00000 20.00000 75.00000 0.54431
105.00000 20.00000 75.00000 0.60746
110.00000 20.00000 75.00000 0.64590
115.00000 20.00000 75.00000 0.66823
120.00000 20.00000 75.00000 0.72379
125.00000 20.00000 75.00000 0.83304
130.00000 20.00000 75.00000 0.95929
135.00000 20.00000 75.00000 1.05986
140.00000 20.00000 75.00000 1.15572
145.00000 20.00000 75.00000 1.26703
150.00000 20.00000 75.00000 1.30152
155.00000 20.00000 75.00000 1.19106
160.00000 20.00000 75.00000 0.99881
165.00000 20.00000 75.00000 0.84231
170.00000 20.00000 75.00000 0.76270
175.00000 20.00000 75.00000 0.72456
180.00000 20.00000 75.00000 0.70170
185.00000 20.00000 75.00000 0.69887
190.00000 20.00000 75.00000 0.70695
195.00000 20.00000 75.00000 0.68041
200.00000 20.00000 75.00000 0.59475
205.00000 20.00000 75.00000 0.48632
210.00000 20.00000 75.00000 0.40521
215.00000 20.00000 75.00000 0.36462
220.00000 20.00000 75.00000 0.34990
225.00000 20.00000 75.00000 0.34800
230.00000 20.00000 75.00000 0.35700
235.00000 20.00000 75.00000 0.37709
240.00000 20.00000 75.00000 0.39575
245.00000 20.00000 75.00000 0.39345
250.00000 20.00000 75.00000 0.37758
255.00000 20.00000 75.00000 0.37546
260.00000 20.00000 75.00000 0.39326
265.00000 20.00000 75.00000 0.41835
270.00000 20.00000 75.00000 0.44924
275.00000 20.00000 75.00000 0.50969
280.00000 20.00000 75.00000 0.62453
285.00000 20.00000 75.00000 0.77723
290.00000 20.00000 75.00000 0.91723
295.00000 20.00000 75.00000 1.02942
300.00000 20.00000 75.00000 1.14827
305.00000 20.00000 75.00000 1.29562
310.00000 20.00000 75.00000 1.45863
315.00000 20.00000 75.00000 1.61443
320.00000 20.00000 75.00000 1.76002
